speakerid|speech_id|lastname|firstname|chamber|state|gender|party|district|nonvoting
113120550|1130100184|MILLER|JEFF|H|FL|M|R|1|voting
113120550|1130100187|MILLER|JEFF|H|FL|M|R|1|voting
113120550|1130100189|MILLER|JEFF|H|FL|M|R|1|voting
113120550|1130100191|MILLER|JEFF|H|FL|M|R|1|voting
113120550|1130100194|MILLER|JEFF|H|FL|M|R|1|voting
113120550|1130100200|MILLER|JEFF|H|FL|M|R|1|voting
113120550|1130100203|MILLER|JEFF|H|FL|M|R|1|voting
113120550|1130100206|MILLER|JEFF|H|FL|M|R|1|voting
113120550|1130100209|MILLER|JEFF|H|FL|M|R|1|voting
113120550|1130100212|MILLER|JEFF|H|FL|M|R|1|voting
113120550|1130100215|MILLER|JEFF|H|FL|M|R|1|voting
113120550|1130100218|MILLER|JEFF|H|FL|M|R|1|voting
113120550|1130100221|MILLER|JEFF|H|FL|M|R|1|voting
113120550|1130100224|MILLER|JEFF|H|FL|M|R|1|voting
113120550|1130100228|MILLER|JEFF|H|FL|M|R|1|voting
113121030|1130100243|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130100245|ROGERS|HAROLD|H|KY|M|R|5|voting
113119960|1130100260|JOHNSON|HENRY|H|GA|M|D|4|voting
113122660|1130100273|HECK|DENNY|H|WA|M|D|10|voting
113122660|1130100275|HECK|DENNY|H|WA|M|D|10|voting
113121520|1130100278|THOMPSON|GLENN|H|PA|M|R|5|voting
113121520|1130100280|THOMPSON|GLENN|H|PA|M|R|5|voting
113117510|1130100283|BISHOP|TIMOTHY|H|NY|M|D|1|voting
113117510|1130100285|BISHOP|TIMOTHY|H|NY|M|D|1|voting
113119290|1130100389|DUNCAN|JOHN|H|TN|M|R|2|voting
113120610|1130100415|MURPHY|TIM|H|PA|M|R|18|voting
113120610|1130100416|MURPHY|TIM|H|PA|M|R|18|voting
113120610|1130100418|MURPHY|TIM|H|PA|M|R|18|voting
113120610|1130100420|MURPHY|TIM|H|PA|M|R|18|voting
113121450|1130100869|SMITH|LAMAR|H|TX|M|R|21|voting
113118600|1130100879|BISHOP|ROB|H|UT|M|R|1|voting
113121520|1130100881|THOMPSON|GLENN|H|PA|M|R|5|voting
113119720|1130100889|HASTINGS|ALCEE|H|FL|M|D|20|voting
113119720|1130100891|HASTINGS|ALCEE|H|FL|M|D|20|voting
113119720|1130100894|HASTINGS|ALCEE|H|FL|M|D|20|voting
113119720|1130100898|HASTINGS|ALCEE|H|FL|M|D|20|voting
113119720|1130100903|HASTINGS|ALCEE|H|FL|M|D|20|voting
113121040|1130101105|ROGERS|MIKE|H|AL|M|R|3|voting
113121040|1130101106|ROGERS|MIKE|H|AL|M|R|3|voting
113122150|1130101107|MURPHY|PATRICK|H|FL|M|D|18|voting
113122150|1130101108|MURPHY|PATRICK|H|FL|M|D|18|voting
113122150|1130101110|MURPHY|PATRICK|H|FL|M|D|18|voting
113122150|1130101112|MURPHY|PATRICK|H|FL|M|D|18|voting
113122150|1130101116|MURPHY|PATRICK|H|FL|M|D|18|voting
113120060|1130101168|KING|STEVE|H|IA|M|R|4|voting
113120060|1130101169|KING|STEVE|H|IA|M|R|4|voting
113119940|1130101529|JOHNSON|BILL|H|OH|M|R|6|voting
113121450|1130101531|SMITH|LAMAR|H|TX|M|R|21|voting
113121520|1130101670|THOMPSON|GLENN|H|PA|M|R|5|voting
113121450|1130101755|SMITH|LAMAR|H|TX|M|R|21|voting
113117640|1130101803|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130101805|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130101807|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130101809|HASTINGS|DOC|H|WA|M|R|4|voting
113119940|1130101810|JOHNSON|BILL|H|OH|M|R|6|voting
113117640|1130101812|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130101815|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130101817|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130101819|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130101821|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130101824|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130101827|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130101829|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130101831|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130101833|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130101835|HASTINGS|DOC|H|WA|M|R|4|voting
113121830|1130101844|YOUNG|TODD|H|IN|M|R|9|voting
113121520|1130102019|THOMPSON|GLENN|H|PA|M|R|5|voting
113121520|1130102020|THOMPSON|GLENN|H|PA|M|R|5|voting
113121520|1130102188|THOMPSON|GLENN|H|PA|M|R|5|voting
113121170|1130102394|RYAN|TIM|H|OH|M|D|13|voting
113120550|1130102406|MILLER|JEFF|H|FL|M|R|1|voting
113121440|1130102437|SMITH|CHRISTOPHER|H|NJ|M|R|4|voting
113121440|1130102440|SMITH|CHRISTOPHER|H|NJ|M|R|4|voting
113119940|1130102475|JOHNSON|BILL|H|OH|M|R|6|voting
113122460|1130102487|COLLINS|CHRIS|H|NY|M|R|27|voting
113117800|1130102507|ROGERS|MIKE|H|MI|M|R|8|voting
113117800|1130102509|ROGERS|MIKE|H|MI|M|R|8|voting
113117800|1130102511|ROGERS|MIKE|H|MI|M|R|8|voting
113117800|1130102513|ROGERS|MIKE|H|MI|M|R|8|voting
113117800|1130102516|ROGERS|MIKE|H|MI|M|R|8|voting
113117800|1130102518|ROGERS|MIKE|H|MI|M|R|8|voting
113120060|1130102522|KING|STEVE|H|IA|M|R|4|voting
113117421|1130102731|JOHNSON|TIM|S|SD|M|D||voting
113120800|1130102782|PETERS|GARY|H|MI|M|D|14|voting
113121520|1130102801|THOMPSON|GLENN|H|PA|M|R|5|voting
113121430|1130102833|SMITH|ADRIAN|H|NE|M|R|3|voting
113118600|1130102841|BISHOP|ROB|H|UT|M|R|1|voting
113118600|1130102854|BISHOP|ROB|H|UT|M|R|1|voting
113118600|1130102856|BISHOP|ROB|H|UT|M|R|1|voting
113118600|1130102857|BISHOP|ROB|H|UT|M|R|1|voting
113118600|1130102859|BISHOP|ROB|H|UT|M|R|1|voting
113119720|1130102860|HASTINGS|ALCEE|H|FL|M|D|20|voting
113118600|1130102861|BISHOP|ROB|H|UT|M|R|1|voting
113119720|1130102862|HASTINGS|ALCEE|H|FL|M|D|20|voting
113119720|1130102865|HASTINGS|ALCEE|H|FL|M|D|20|voting
113118600|1130102867|BISHOP|ROB|H|UT|M|R|1|voting
113119720|1130102868|HASTINGS|ALCEE|H|FL|M|D|20|voting
113117510|1130102869|BISHOP|TIMOTHY|H|NY|M|D|1|voting
113119720|1130102870|HASTINGS|ALCEE|H|FL|M|D|20|voting
113118600|1130102871|BISHOP|ROB|H|UT|M|R|1|voting
113119720|1130102872|HASTINGS|ALCEE|H|FL|M|D|20|voting
113119720|1130102874|HASTINGS|ALCEE|H|FL|M|D|20|voting
113118600|1130102875|BISHOP|ROB|H|UT|M|R|1|voting
113118600|1130102877|BISHOP|ROB|H|UT|M|R|1|voting
113119720|1130102879|HASTINGS|ALCEE|H|FL|M|D|20|voting
113119720|1130102938|HASTINGS|ALCEE|H|FL|M|D|20|voting
113117640|1130102972|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130102974|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130102978|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130102980|HASTINGS|DOC|H|WA|M|R|4|voting
113119280|1130102981|DUNCAN|JEFF|H|SC|M|R|3|voting
113117640|1130102987|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130102990|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130102993|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130102996|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130102999|HASTINGS|DOC|H|WA|M|R|4|voting
113118431|1130103100|UDALL|TOM|S|NM|M|D||voting
113117421|1130103287|JOHNSON|TIM|S|SD|M|D||voting
113117640|1130103388|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130103395|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130103408|HASTINGS|DOC|H|WA|M|R|4|voting
113119280|1130103412|DUNCAN|JEFF|H|SC|M|R|3|voting
113119280|1130103413|DUNCAN|JEFF|H|SC|M|R|3|voting
113117640|1130103414|HASTINGS|DOC|H|WA|M|R|4|voting
113119280|1130103415|DUNCAN|JEFF|H|SC|M|R|3|voting
113117640|1130103416|HASTINGS|DOC|H|WA|M|R|4|voting
113119280|1130103417|DUNCAN|JEFF|H|SC|M|R|3|voting
113119280|1130103420|DUNCAN|JEFF|H|SC|M|R|3|voting
113117640|1130103421|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130103423|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130103427|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130103428|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130103430|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130103434|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130103435|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130103437|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130103442|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130103443|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130103445|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130103449|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130103451|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130103452|HASTINGS|DOC|H|WA|M|R|4|voting
113118600|1130103453|BISHOP|ROB|H|UT|M|R|1|voting
113118600|1130103454|BISHOP|ROB|H|UT|M|R|1|voting
113118600|1130103457|BISHOP|ROB|H|UT|M|R|1|voting
113118600|1130103458|BISHOP|ROB|H|UT|M|R|1|voting
113117640|1130103459|HASTINGS|DOC|H|WA|M|R|4|voting
113118600|1130103462|BISHOP|ROB|H|UT|M|R|1|voting
113118600|1130103464|BISHOP|ROB|H|UT|M|R|1|voting
113117640|1130103469|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130103470|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130103475|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130103476|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130103478|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130103480|HASTINGS|DOC|H|WA|M|R|4|voting
113117510|1130103502|BISHOP|TIMOTHY|H|NY|M|D|1|voting
113117510|1130103504|BISHOP|TIMOTHY|H|NY|M|D|1|voting
113117510|1130103506|BISHOP|TIMOTHY|H|NY|M|D|1|voting
113117510|1130103508|BISHOP|TIMOTHY|H|NY|M|D|1|voting
113117640|1130103509|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130103511|HASTINGS|DOC|H|WA|M|R|4|voting
113117510|1130103514|BISHOP|TIMOTHY|H|NY|M|D|1|voting
113117471|1130103650|UDALL|MARK|S|CO|M|D||voting
113118431|1130104016|UDALL|TOM|S|NM|M|D||voting
113121820|1130104044|YOUNG|DON|H|AK|M|R|0|voting
113121440|1130104067|SMITH|CHRISTOPHER|H|NJ|M|R|4|voting
113121440|1130104069|SMITH|CHRISTOPHER|H|NJ|M|R|4|voting
113121440|1130104071|SMITH|CHRISTOPHER|H|NJ|M|R|4|voting
113121440|1130104075|SMITH|CHRISTOPHER|H|NJ|M|R|4|voting
113121440|1130104076|SMITH|CHRISTOPHER|H|NJ|M|R|4|voting
113121440|1130104078|SMITH|CHRISTOPHER|H|NJ|M|R|4|voting
113121440|1130104081|SMITH|CHRISTOPHER|H|NJ|M|R|4|voting
113121440|1130104083|SMITH|CHRISTOPHER|H|NJ|M|R|4|voting
113121440|1130104085|SMITH|CHRISTOPHER|H|NJ|M|R|4|voting
113121440|1130104087|SMITH|CHRISTOPHER|H|NJ|M|R|4|voting
113121440|1130104089|SMITH|CHRISTOPHER|H|NJ|M|R|4|voting
113121500|1130104105|THOMPSON|BENNIE|H|MS|M|D|2|voting
113121500|1130104119|THOMPSON|BENNIE|H|MS|M|D|2|voting
113121500|1130104122|THOMPSON|BENNIE|H|MS|M|D|2|voting
113121500|1130104125|THOMPSON|BENNIE|H|MS|M|D|2|voting
113121500|1130104128|THOMPSON|BENNIE|H|MS|M|D|2|voting
113121500|1130104132|THOMPSON|BENNIE|H|MS|M|D|2|voting
113121500|1130104134|THOMPSON|BENNIE|H|MS|M|D|2|voting
113121500|1130104146|THOMPSON|BENNIE|H|MS|M|D|2|voting
113121500|1130104162|THOMPSON|BENNIE|H|MS|M|D|2|voting
113121520|1130104174|THOMPSON|GLENN|H|PA|M|R|5|voting
113120060|1130104184|KING|STEVE|H|IA|M|R|4|voting
113120060|1130104185|KING|STEVE|H|IA|M|R|4|voting
113122460|1130104201|COLLINS|CHRIS|H|NY|M|R|27|voting
113121520|1130104394|THOMPSON|GLENN|H|PA|M|R|5|voting
113121520|1130104395|THOMPSON|GLENN|H|PA|M|R|5|voting
113119960|1130104432|JOHNSON|HENRY|H|GA|M|D|4|voting
113119730|1130104466|HECK|JOSEPH|H|NV|M|R|3|voting
113121290|1130104489|SCOTT|ROBERT|H|VA|M|D|3|voting
113121030|1130104516|ROGERS|HAROLD|H|KY|M|R|5|voting
113117640|1130104520|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130104522|HASTINGS|DOC|H|WA|M|R|4|voting
113117640|1130104524|HASTINGS|DOC|H|WA|M|R|4|voting
113121040|1130104554|ROGERS|MIKE|H|AL|M|R|3|voting
113122150|1130104580|MURPHY|PATRICK|H|FL|M|D|18|voting
113122150|1130104581|MURPHY|PATRICK|H|FL|M|D|18|voting
113122150|1130104583|MURPHY|PATRICK|H|FL|M|D|18|voting
113122150|1130104585|MURPHY|PATRICK|H|FL|M|D|18|voting
113122150|1130104587|MURPHY|PATRICK|H|FL|M|D|18|voting
113122150|1130104589|MURPHY|PATRICK|H|FL|M|D|18|voting
113122150|1130104591|MURPHY|PATRICK|H|FL|M|D|18|voting
113119940|1130104701|JOHNSON|BILL|H|OH|M|R|6|voting
113119610|1130104748|GRAVES|TOM|H|GA|M|R|14|voting
113121040|1130104840|ROGERS|MIKE|H|AL|M|R|3|voting
113121820|1130104871|YOUNG|DON|H|AK|M|R|0|voting
113117421|1130104939|JOHNSON|TIM|S|SD|M|D||voting
113119290|1130105216|DUNCAN|JOHN|H|TN|M|R|2|voting
113119960|1130105217|JOHNSON|HENRY|H|GA|M|D|4|voting
113121520|1130105220|THOMPSON|GLENN|H|PA|M|R|5|voting
113122110|1130105247|PETERS|SCOTT|H|CA|M|D|52|voting
113120060|1130105279|KING|STEVE|H|IA|M|R|4|voting
113120060|1130105280|KING|STEVE|H|IA|M|R|4|voting
113121510|1130105320|THOMPSON|MIKE|H|CA|M|D|5|voting
113121030|1130105527|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130105529|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130105531|ROGERS|HAROLD|H|KY|M|R|5|voting
113121030|1130105533|ROGERS|HAROLD|H|KY|M|R|5|voting
113122170|1130105573|COLLINS|DOUG|H|GA|M|R|9|voting
113121520|1130105911|THOMPSON|GLENN|H|PA|M|R|5|voting
113118710|1130105983|BRADY|KEVIN|H|TX|M|R|8|voting
113121450|1130106079|SMITH|LAMAR|H|TX|M|R|21|voting
113121450|1130106081|SMITH|LAMAR|H|TX|M|R|21|voting
113121450|1130106083|SMITH|LAMAR|H|TX|M|R|21|voting
113121450|1130106088|SMITH|LAMAR|H|TX|M|R|21|voting
113122460|1130106089|COLLINS|CHRIS|H|NY|M|R|27|voting
113121450|1130106092|SMITH|LAMAR|H|TX|M|R|21|voting
113121450|1130106095|SMITH|LAMAR|H|TX|M|R|21|voting
113121450|1130106097|SMITH|LAMAR|H|TX|M|R|21|voting
113121450|1130106100|SMITH|LAMAR|H|TX|M|R|21|voting
113121450|1130106102|SMITH|LAMAR|H|TX|M|R|21|voting
113121450|1130106104|SMITH|LAMAR|H|TX|M|R|21|voting
113121450|1130106106|SMITH|LAMAR|H|TX|M|R|21|voting
113121450|1130106109|SMITH|LAMAR|H|TX|M|R|21|voting
113121450|1130106112|SMITH|LAMAR|H|TX|M|R|21|voting
113121450|1130106114|SMITH|LAMAR|H|TX|M|R|21|voting
113121450|1130106116|SMITH|LAMAR|H|TX|M|R|21|voting
113121450|1130106118|SMITH|LAMAR|H|TX|M|R|21|voting
113121450|1130106121|SMITH|LAMAR|H|TX|M|R|21|voting
113121450|1130106123|SMITH|LAMAR|H|TX|M|R|21|voting
113121450|1130106125|SMITH|LAMAR|H|TX|M|R|21|voting
113121450|1130106127|SMITH|LAMAR|H|TX|M|R|21|voting
113121450|1130106129|SMITH|LAMAR|H|TX|M|R|21|voting
113121450|1130106133|SMITH|LAMAR|H|TX|M|R|21|voting
113121030|1130106313|ROGERS|HAROLD|H|KY|M|R|5|voting
113118710|1130106442|BRADY|KEVIN|H|TX|M|R|8|voting
113121520|1130106484|THOMPSON|GLENN|H|PA|M|R|5|voting
113121520|1130106485|THOMPSON|GLENN|H|PA|M|R|5|voting
113117471|1130106541|UDALL|MARK|S|CO|M|D||voting
113121520|1130106594|THOMPSON|GLENN|H|PA|M|R|5|voting
113121450|1130106629|SMITH|LAMAR|H|TX|M|R|21|voting
113122170|1130106653|COLLINS|DOUG|H|GA|M|R|9|voting
113121820|1130106817|YOUNG|DON|H|AK|M|R|0|voting
113121160|1130106819|RYAN|PAUL|H|WI|M|R|1|voting
113122660|1130106943|HECK|DENNY|H|WA|M|D|10|voting
113122660|1130106945|HECK|DENNY|H|WA|M|D|10|voting
113122660|1130106978|HECK|DENNY|H|WA|M|D|10|voting
113122660|1130106979|HECK|DENNY|H|WA|M|D|10|voting
113122660|1130106981|HECK|DENNY|H|WA|M|D|10|voting
113122660|1130106985|HECK|DENNY|H|WA|M|D|10|voting
113122660|1130106987|HECK|DENNY|H|WA|M|D|10|voting
113120910|1130106989|PRICE|TOM|H|GA|M|R|6|voting
113120910|1130106990|PRICE|TOM|H|GA|M|R|6|voting
113120910|1130106992|PRICE|TOM|H|GA|M|R|6|voting
113117471|1130107096|UDALL|MARK|S|CO|M|D||voting
113117421|1130107229|JOHNSON|TIM|S|SD|M|D||voting
113121450|1130107362|SMITH|LAMAR|H|TX|M|R|21|voting
113120550|1130107477|MILLER|JEFF|H|FL|M|R|1|voting
113120550|1130107484|MILLER|JEFF|H|FL|M|R|1|voting
113120550|1130107486|MILLER|JEFF|H|FL|M|R|1|voting
113120550|1130107488|MILLER|JEFF|H|FL|M|R|1|voting
113120550|1130107490|MILLER|JEFF|H|FL|M|R|1|voting
113120550|1130107492|MILLER|JEFF|H|FL|M|R|1|voting
113120550|1130107494|MILLER|JEFF|H|FL|M|R|1|voting
113120550|1130107499|MILLER|JEFF|H|FL|M|R|1|voting
113121520|1130107501|THOMPSON|GLENN|H|PA|M|R|5|voting
113120060|1130107507|KING|STEVE|H|IA|M|R|4|voting
113117471|1130107609|UDALL|MARK|S|CO|M|D||voting
113121520|1130107842|THOMPSON|GLENN|H|PA|M|R|5|voting
113119960|1130107852|JOHNSON|HENRY|H|GA|M|D|4|voting
113119720|1130107859|HASTINGS|ALCEE|H|FL|M|D|20|voting
113119720|1130107860|HASTINGS|ALCEE|H|FL|M|D|20|voting
113119720|1130107862|HASTINGS|ALCEE|H|FL|M|D|20|voting
113119720|1130107865|HASTINGS|ALCEE|H|FL|M|D|20|voting
113119720|1130107868|HASTINGS|ALCEE|H|FL|M|D|20|voting
113119720|1130107871|HASTINGS|ALCEE|H|FL|M|D|20|voting
113119720|1130107874|HASTINGS|ALCEE|H|FL|M|D|20|voting
113119720|1130107875|HASTINGS|ALCEE|H|FL|M|D|20|voting
113119720|1130107877|HASTINGS|ALCEE|H|FL|M|D|20|voting
113119720|1130107886|HASTINGS|ALCEE|H|FL|M|D|20|voting
113119720|1130107890|HASTINGS|ALCEE|H|FL|M|D|20|voting
113121510|1130107909|THOMPSON|MIKE|H|CA|M|D|5|voting
113121510|1130107912|THOMPSON|MIKE|H|CA|M|D|5|voting
113121820|1130107942|YOUNG|DON|H|AK|M|R|0|voting
113120550|1130108003|MILLER|JEFF|H|FL|M|R|1|voting
113120550|1130108008|MILLER|JEFF|H|FL|M|R|1|voting
113120550|1130108011|MILLER|JEFF|H|FL|M|R|1|voting
113120550|1130108014|MILLER|JEFF|H|FL|M|R|1|voting
113120550|1130108016|MILLER|JEFF|H|FL|M|R|1|voting
113120550|1130108024|MILLER|JEFF|H|FL|M|R|1|voting
113117421|1130108128|JOHNSON|TIM|S|SD|M|D||voting
113117421|1130108130|JOHNSON|TIM|S|SD|M|D||voting
113117421|1130108134|JOHNSON|TIM|S|SD|M|D||voting
113121450|1130108573|SMITH|LAMAR|H|TX|M|R|21|voting
113121450|1130108575|SMITH|LAMAR|H|TX|M|R|21|voting
113121450|1130108577|SMITH|LAMAR|H|TX|M|R|21|voting
113121450|1130108580|SMITH|LAMAR|H|TX|M|R|21|voting
113121450|1130108583|SMITH|LAMAR|H|TX|M|R|21|voting
113121450|1130108586|SMITH|LAMAR|H|TX|M|R|21|voting
113121450|1130108599|SMITH|LAMAR|H|TX|M|R|21|voting
113121450|1130108610|SMITH|LAMAR|H|TX|M|R|21|voting
113121500|1130108626|THOMPSON|BENNIE|H|MS|M|D|2|voting
113121500|1130108637|THOMPSON|BENNIE|H|MS|M|D|2|voting
113121500|1130108650|THOMPSON|BENNIE|H|MS|M|D|2|voting
113121430|1130108673|SMITH|ADRIAN|H|NE|M|R|3|voting
113122110|1130108778|PETERS|SCOTT|H|CA|M|D|52|voting
113121520|1130108780|THOMPSON|GLENN|H|PA|M|R|5|voting
113119280|1130108812|DUNCAN|JEFF|H|SC|M|R|3|voting
113119280|1130108814|DUNCAN|JEFF|H|SC|M|R|3|voting
113119280|1130108816|DUNCAN|JEFF|H|SC|M|R|3|voting
113119280|1130108818|DUNCAN|JEFF|H|SC|M|R|3|voting
113119280|1130108820|DUNCAN|JEFF|H|SC|M|R|3|voting
113119280|1130108822|DUNCAN|JEFF|H|SC|M|R|3|voting
113119280|1130108824|DUNCAN|JEFF|H|SC|M|R|3|voting
113119280|1130108826|DUNCAN|JEFF|H|SC|M|R|3|voting
113119280|1130108829|DUNCAN|JEFF|H|SC|M|R|3|voting
113119280|1130108831|DUNCAN|JEFF|H|SC|M|R|3|voting
113117471|1130108911|UDALL|MARK|S|CO|M|D||voting
113117471|1130108976|UDALL|MARK|S|CO|M|D||voting
113121520|1130109075|THOMPSON|GLENN|H|PA|M|R|5|voting
113122150|1130109077|MURPHY|PATRICK|H|FL|M|D|18|voting
113119960|1130109091|JOHNSON|HENRY|H|GA|M|D|4|voting
113121450|1130109112|SMITH|LAMAR|H|TX|M|R|21|voting
113121290|1130109172|SCOTT|ROBERT|H|VA|M|D|3|voting
113121520|1130109296|THOMPSON|GLENN|H|PA|M|R|5|voting
113121520|1130109297|THOMPSON|GLENN|H|PA|M|R|5|voting
113121520|1130109299|THOMPSON|GLENN|H|PA|M|R|5|voting
113119730|1130109357|HECK|JOSEPH|H|NV|M|R|3|voting
113119730|1130109359|HECK|JOSEPH|H|NV|M|R|3|voting
113119730|1130109361|HECK|JOSEPH|H|NV|M|R|3|voting
113121290|1130109362|SCOTT|ROBERT|H|VA|M|D|3|voting
113119730|1130109363|HECK|JOSEPH|H|NV|M|R|3|voting
113121290|1130109365|SCOTT|ROBERT|H|VA|M|D|3|voting
113119730|1130109366|HECK|JOSEPH|H|NV|M|R|3|voting
113119730|1130109368|HECK|JOSEPH|H|NV|M|R|3|voting
113119730|1130109370|HECK|JOSEPH|H|NV|M|R|3|voting
113119730|1130109372|HECK|JOSEPH|H|NV|M|R|3|voting
113119730|1130109374|HECK|JOSEPH|H|NV|M|R|3|voting
113119730|1130109378|HECK|JOSEPH|H|NV|M|R|3|voting
113119730|1130109385|HECK|JOSEPH|H|NV|M|R|3|voting
113119730|1130109389|HECK|JOSEPH|H|NV|M|R|3|voting
113119730|1130109393|HECK|JOSEPH|H|NV|M|R|3|voting
113119730|1130109395|HECK|JOSEPH|H|NV|M|R|3|voting
113121290|1130109447|SCOTT|ROBERT|H|VA|M|D|3|voting
113121290|1130109450|SCOTT|ROBERT|H|VA|M|D|3|voting
113121290|1130109453|SCOTT|ROBERT|H|VA|M|D|3|voting
113121290|1130109456|SCOTT|ROBERT|H|VA|M|D|3|voting
113121290|1130109458|SCOTT|ROBERT|H|VA|M|D|3|voting
113121440|1130109476|SMITH|CHRISTOPHER|H|NJ|M|R|4|voting
113121440|1130109478|SMITH|CHRISTOPHER|H|NJ|M|R|4|voting
113122110|1130109503|PETERS|SCOTT|H|CA|M|D|52|voting
113122110|1130109506|PETERS|SCOTT|H|CA|M|D|52|voting
113122110|1130109508|PETERS|SCOTT|H|CA|M|D|52|voting
113120550|1130109509|MILLER|JEFF|H|FL|M|R|1|voting
113122110|1130109510|PETERS|SCOTT|H|CA|M|D|52|voting
113120550|1130109511|MILLER|JEFF|H|FL|M|R|1|voting
113122110|1130109512|PETERS|SCOTT|H|CA|M|D|52|voting
113120550|1130109513|MILLER|JEFF|H|FL|M|R|1|voting
113122110|1130109514|PETERS|SCOTT|H|CA|M|D|52|voting
113120550|1130109515|MILLER|JEFF|H|FL|M|R|1|voting
113122110|1130109516|PETERS|SCOTT|H|CA|M|D|52|voting
113120550|1130109517|MILLER|JEFF|H|FL|M|R|1|voting
113122110|1130109518|PETERS|SCOTT|H|CA|M|D|52|voting
113120550|1130109519|MILLER|JEFF|H|FL|M|R|1|voting
113122110|1130109520|PETERS|SCOTT|H|CA|M|D|52|voting
113122110|1130109523|PETERS|SCOTT|H|CA|M|D|52|voting
113118431|1130109590|UDALL|TOM|S|NM|M|D||voting
113120610|1130109841|MURPHY|TIM|H|PA|M|R|18|voting
113119280|1130109849|DUNCAN|JEFF|H|SC|M|R|3|voting
113121520|1130109858|THOMPSON|GLENN|H|PA|M|R|5|voting
113119290|1130109890|DUNCAN|JOHN|H|TN|M|R|2|voting
113117510|1130109904|BISHOP|TIMOTHY|H|NY|M|D|1|voting
113117510|1130109907|BISHOP|TIMOTHY|H|NY|M|D|1|voting
113122150|1130109940|MURPHY|PATRICK|H|FL|M|D|18|voting
113122150|1130109943|MURPHY|PATRICK|H|FL|M|D|18|voting
113120800|1130109974|PETERS|GARY|H|MI|M|D|14|voting
113120800|1130109977|PETERS|GARY|H|MI|M|D|14|voting
113120610|1130110164|MURPHY|TIM|H|PA|M|R|18|voting
113121170|1130110199|RYAN|TIM|H|OH|M|D|13|voting
113117471|1130110404|UDALL|MARK|S|CO|M|D||voting
113117421|1130110407|JOHNSON|TIM|S|SD|M|D||voting
113121520|1130110504|THOMPSON|GLENN|H|PA|M|R|5|voting
113119290|1130110508|DUNCAN|JOHN|H|TN|M|R|2|voting
113118710|1130110592|BRADY|KEVIN|H|TX|M|R|8|voting
113121440|1130110632|SMITH|CHRISTOPHER|H|NJ|M|R|4|voting
113121440|1130110634|SMITH|CHRISTOPHER|H|NJ|M|R|4|voting
113121440|1130110636|SMITH|CHRISTOPHER|H|NJ|M|R|4|voting
113121440|1130110638|SMITH|CHRISTOPHER|H|NJ|M|R|4|voting
113121440|1130110640|SMITH|CHRISTOPHER|H|NJ|M|R|4|voting
113121440|1130110642|SMITH|CHRISTOPHER|H|NJ|M|R|4|voting
113121440|1130110644|SMITH|CHRISTOPHER|H|NJ|M|R|4|voting
